gemeente;soort;jaar;verkiezing;"verkiezing-
partij";p;partij;w;sb;stemmen;opmerking
Leiden;EP;2014;EP2014;EP2014-10;10;IQ, de Rechten-Plichten-Partij;9;63;0;
Leiden;EP;2014;EP2014;EP2014-11;11;Piratenpartij;9;63;2;
Leiden;EP;2014;EP2014;EP2014-12;12;50PLUS;9;63;14;
Leiden;EP;2014;EP2014;EP2014-13;13;De Groenen;9;63;2;
Leiden;EP;2014;EP2014;EP2014-14;14;Anti  EU(ro)  Partij;9;63;1;
Leiden;EP;2014;EP2014;EP2014-15;15;Liberaal Democratische Partij;9;63;0;
Leiden;EP;2014;EP2014;EP2014-16;16;JEZUS LEEFT;9;63;1;
Leiden;EP;2014;EP2014;EP2014-17;17;ikkiesvooreerlijk.eu;9;63;0;
Leiden;EP;2014;EP2014;EP2014-18;18;Partij voor de Dieren;9;63;29;
Leiden;EP;2014;EP2014;EP2014-19;19;Aandacht en Eenvoud;9;63;0;
Leiden;EP;2014;EP2014;EP2014-1;1;CDA - Europese Volkspartij;9;64;33;
Leiden;EP;2014;EP2014;EP2014-2;2;PVV (Partij voor de Vrijheid);9;64;115;
Leiden;EP;2014;EP2014;EP2014-3;3;P.v.d.A./Europese Sociaaldemocraten;9;64;66;
Leiden;EP;2014;EP2014;EP2014-4;4;VVD;9;64;51;
Leiden;EP;2014;EP2014;EP2014-5;5;Democraten 66 (D66) - ALDE;9;64;118;
Leiden;EP;2014;EP2014;EP2014-6;6;GROENLINKS;9;64;62;
Leiden;EP;2014;EP2014;EP2014-7;7;SP (Socialistische Partij);9;64;54;
Leiden;EP;2014;EP2014;EP2014-8;8;ChristenUnie-SGP;9;64;17;
Leiden;EP;2014;EP2014;EP2014-9;9;Artikel50;9;64;3;
Leiden;EP;2014;EP2014;EP2014-10;10;IQ, de Rechten-Plichten-Partij;9;64;0;
Leiden;EP;2014;EP2014;EP2014-11;11;Piratenpartij;9;64;4;
Leiden;EP;2014;EP2014;EP2014-12;12;50PLUS;9;64;22;
Leiden;EP;2014;EP2014;EP2014-13;13;De Groenen;9;64;2;
Leiden;EP;2014;EP2014;EP2014-14;14;Anti  EU(ro)  Partij;9;64;3;
Leiden;EP;2014;EP2014;EP2014-15;15;Liberaal Democratische Partij;9;64;0;
Leiden;EP;2014;EP2014;EP2014-16;16;JEZUS LEEFT;9;64;1;
Leiden;EP;2014;EP2014;EP2014-17;17;ikkiesvooreerlijk.eu;9;64;0;
Leiden;EP;2014;EP2014;EP2014-18;18;Partij voor de Dieren;9;64;32;
Leiden;EP;2014;EP2014;EP2014-19;19;Aandacht en Eenvoud;9;64;1;
Leiden;EP;2014;EP2014;EP2014-1;1;CDA - Europese Volkspartij;9;65;28;
Leiden;EP;2014;EP2014;EP2014-2;2;PVV (Partij voor de Vrijheid);9;65;88;
Leiden;EP;2014;EP2014;EP2014-3;3;P.v.d.A./Europese Sociaaldemocraten;9;65;53;
Leiden;EP;2014;EP2014;EP2014-4;4;VVD;9;65;48;
Leiden;EP;2014;EP2014;EP2014-5;5;Democraten 66 (D66) - ALDE;9;65;79;
Leiden;EP;2014;EP2014;EP2014-6;6;GROENLINKS;9;65;65;
Leiden;EP;2014;EP2014;EP2014-7;7;SP (Socialistische Partij);9;65;38;
Leiden;EP;2014;EP2014;EP2014-8;8;ChristenUnie-SGP;9;65;15;
Leiden;EP;2014;EP2014;EP2014-9;9;Artikel50;9;65;4;
Leiden;EP;2014;EP2014;EP2014-10;10;IQ, de Rechten-Plichten-Partij;9;65;0;
Leiden;EP;2014;EP2014;EP2014-11;11;Piratenpartij;9;65;5;
Leiden;EP;2014;EP2014;EP2014-12;12;50PLUS;9;65;3;
Leiden;EP;2014;EP2014;EP2014-13;13;De Groenen;9;65;1;
Leiden;EP;2014;EP2014;EP2014-14;14;Anti  EU(ro)  Partij;9;65;0;
Leiden;EP;2014;EP2014;EP2014-15;15;Liberaal Democratische Partij;9;65;1;
Leiden;EP;2014;EP2014;EP2014-16;16;JEZUS LEEFT;9;65;1;
Leiden;EP;2014;EP2014;EP2014-17;17;ikkiesvooreerlijk.eu;9;65;0;
Leiden;EP;2014;EP2014;EP2014-18;18;Partij voor de Dieren;9;65;19;
Leiden;EP;2014;EP2014;EP2014-19;19;Aandacht en Eenvoud;9;65;0;
Leiden;EP;2014;EP2014;EP2014-1;1;CDA - Europese Volkspartij;4;66;53;
Leiden;EP;2014;EP2014;EP2014-2;2;PVV (Partij voor de Vrijheid);4;66;69;
Leiden;EP;2014;EP2014;EP2014-3;3;P.v.d.A./Europese Sociaaldemocraten;4;66;78;
Leiden;EP;2014;EP2014;EP2014-4;4;VVD;4;66;134;
Leiden;EP;2014;EP2014;EP2014-5;5;Democraten 66 (D66) - ALDE;4;66;228;
Leiden;EP;2014;EP2014;EP2014-6;6;GROENLINKS;4;66;68;
Leiden;EP;2014;EP2014;EP2014-7;7;SP (Socialistische Partij);4;66;37;
Leiden;EP;2014;EP2014;EP2014-8;8;ChristenUnie-SGP;4;66;25;
Leiden;EP;2014;EP2014;EP2014-9;9;Artikel50;4;66;2;
Leiden;EP;2014;EP2014;EP2014-10;10;IQ, de Rechten-Plichten-Partij;4;66;0;
Leiden;EP;2014;EP2014;EP2014-11;11;Piratenpartij;4;66;4;
Leiden;EP;2014;EP2014;EP2014-12;12;50PLUS;4;66;7;
Leiden;EP;2014;EP2014;EP2014-13;13;De Groenen;4;66;0;
Leiden;EP;2014;EP2014;EP2014-14;14;Anti  EU(ro)  Partij;4;66;0;
Leiden;EP;2014;EP2014;EP2014-15;15;Liberaal Democratische Partij;4;66;2;
Leiden;EP;2014;EP2014;EP2014-16;16;JEZUS LEEFT;4;66;0;
Leiden;EP;2014;EP2014;EP2014-17;17;ikkiesvooreerlijk.eu;4;66;1;
Leiden;EP;2014;EP2014;EP2014-18;18;Partij voor de Dieren;4;66;25;
Leiden;EP;2014;EP2014;EP2014-19;19;Aandacht en Eenvoud;4;66;0;
Leiden;EP;2014;EP2014;EP2014-1;1;CDA - Europese Volkspartij;99;100;111;
Leiden;EP;2014;EP2014;EP2014-2;2;PVV (Partij voor de Vrijheid);99;100;47;
Leiden;EP;2014;EP2014;EP2014-3;3;P.v.d.A./Europese Sociaaldemocraten;99;100;233;
Leiden;EP;2014;EP2014;EP2014-4;4;VVD;99;100;177;
Leiden;EP;2014;EP2014;EP2014-5;5;Democraten 66 (D66) - ALDE;99;100;703;
Leiden;EP;2014;EP2014;EP2014-6;6;GROENLINKS;99;100;347;
Leiden;EP;2014;EP2014;EP2014-7;7;SP (Socialistische Partij);99;100;90;
Leiden;EP;2014;EP2014;EP2014-8;8;ChristenUnie-SGP;99;100;54;
Leiden;EP;2014;EP2014;EP2014-9;9;Artikel50;99;100;9;
Leiden;EP;2014;EP2014;EP2014-10;10;IQ, de Rechten-Plichten-Partij;99;100;3;
Leiden;EP;2014;EP2014;EP2014-11;11;Piratenpartij;99;100;41;
Leiden;EP;2014;EP2014;EP2014-12;12;50PLUS;99;100;10;
Leiden;EP;2014;EP2014;EP2014-13;13;De Groenen;99;100;6;
Leiden;EP;2014;EP2014;EP2014-14;14;Anti  EU(ro)  Partij;99;100;3;
Leiden;EP;2014;EP2014;EP2014-15;15;Liberaal Democratische Partij;99;100;3;
Leiden;EP;2014;EP2014;EP2014-16;16;JEZUS LEEFT;99;100;2;
Leiden;EP;2014;EP2014;EP2014-17;17;ikkiesvooreerlijk.eu;99;100;7;
Leiden;EP;2014;EP2014;EP2014-18;18;Partij voor de Dieren;99;100;85;
Leiden;EP;2014;EP2014;EP2014-19;19;Aandacht en Eenvoud;99;100;0;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;0;1;619;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;0;1;163;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;0;1;246;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;0;1;142;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;0;1;107;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;0;1;195;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;0;1;25;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;0;1;47;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;0;1;38;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;0;1;49;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;0;1;4;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;0;1;13;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;0;1;14;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;0;2;71;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;0;2;32;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;0;2;23;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;0;2;236;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;0;2;119;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;0;2;114;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;0;2;284;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;0;2;152;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;0;2;691;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;0;2;57;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;0;2;5;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;0;2;6;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;0;2;11;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;0;3;13;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;0;3;19;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;0;3;11;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;0;3;113;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;0;3;59;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;0;3;78;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;0;3;147;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;0;3;80;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;0;3;274;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;0;3;21;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;0;3;4;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;0;3;7;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;0;3;7;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;0;4;21;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;0;4;35;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;0;4;21;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;0;4;80;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;0;4;35;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;0;4;107;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;0;4;97;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;0;4;80;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;0;4;182;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;0;4;36;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;0;4;1;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;0;4;2;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;0;4;5;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;1;5;10;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;1;5;20;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;1;5;19;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;1;5;51;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;1;5;20;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;1;5;86;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;1;5;31;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;1;5;50;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;1;5;126;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;1;5;17;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;1;5;1;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;1;5;5;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;1;5;7;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;1;6;25;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;1;6;16;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;1;6;20;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;1;6;117;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;1;6;60;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;1;6;109;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;1;6;96;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;1;6;82;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;1;6;359;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;1;6;25;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;1;6;2;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;1;6;5;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;1;6;8;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;1;7;55;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;1;7;12;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;1;7;15;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;1;7;113;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;1;7;72;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;1;7;63;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;1;7;119;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;1;7;77;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;1;7;268;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;1;7;25;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;1;7;4;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;1;7;6;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;1;7;5;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;1;8;29;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;1;8;16;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;1;8;13;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;1;8;77;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;1;8;44;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;1;8;54;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;1;8;74;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;1;8;47;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;1;8;205;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;1;8;20;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;1;8;6;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;1;8;7;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;1;8;3;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;1;9;22;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;1;9;44;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;1;9;38;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;1;9;100;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;1;9;59;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;1;9;121;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;1;9;124;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;1;9;97;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;1;9;263;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;1;9;43;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;1;9;2;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;1;9;18;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;1;9;6;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;1;10;41;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;1;10;27;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;1;10;25;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;1;10;98;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;1;10;62;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;1;10;78;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;1;10;158;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;1;10;89;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;1;10;345;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;1;10;29;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;1;10;1;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;1;10;11;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;1;10;9;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;1;11;9;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;1;11;20;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;1;11;18;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;1;11;70;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;1;11;43;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;1;11;58;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;1;11;129;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;1;11;51;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;1;11;233;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;1;11;28;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;1;11;2;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;1;11;8;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;1;11;3;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;6;12;37;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;6;12;25;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;6;12;19;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;6;12;146;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;6;12;50;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;6;12;142;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;6;12;94;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;6;12;96;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;6;12;285;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;6;12;49;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;6;12;2;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;6;12;6;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;6;12;12;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;6;13;41;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;6;13;99;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;6;13;14;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;6;13;135;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;6;13;74;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;6;13;124;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;6;13;104;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;6;13;113;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;6;13;238;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;6;13;41;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;6;13;0;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;6;13;0;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;6;13;3;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;6;14;23;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;6;14;63;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;6;14;28;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;6;14;43;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;6;14;92;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;6;14;115;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;6;14;114;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;6;14;73;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;6;14;172;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;6;14;29;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;6;14;1;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;6;14;4;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;6;14;4;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;6;15;18;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;6;15;61;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;6;15;9;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;6;15;35;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;6;15;20;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;6;15;91;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;6;15;32;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;6;15;48;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;6;15;80;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;6;15;7;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;6;15;1;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;6;15;1;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;6;15;11;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;6;16;21;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;6;16;64;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;6;16;18;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;6;16;30;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;6;16;81;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;6;16;120;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;6;16;62;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;6;16;95;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;6;16;151;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;6;16;22;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;6;16;0;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;6;16;3;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;6;16;6;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;6;17;31;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;6;17;82;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;6;17;27;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;6;17;53;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;6;17;116;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;6;17;98;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;6;17;112;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;6;17;116;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;6;17;186;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;6;17;34;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;6;17;4;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;6;17;6;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;6;17;8;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;7;18;12;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;7;18;17;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;7;18;9;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;7;18;123;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;7;18;41;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;7;18;42;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;7;18;88;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;7;18;70;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;7;18;199;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;7;18;17;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;7;18;3;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;7;18;3;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;7;18;7;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;7;19;26;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;7;19;20;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;7;19;13;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;7;19;180;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;7;19;80;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;7;19;64;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;7;19;203;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;7;19;127;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;7;19;382;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;7;19;57;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;7;19;4;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;7;19;7;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;7;19;4;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;2;20;19;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;2;20;19;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;2;20;34;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;2;20;128;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;2;20;49;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;2;20;82;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;2;20;77;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;2;20;78;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;2;20;197;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;2;20;40;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;2;20;2;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;2;20;6;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;2;20;10;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;3;21;22;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;3;21;31;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;3;21;28;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;3;21;168;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;3;21;69;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;3;21;148;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;3;21;122;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;3;21;102;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;3;21;313;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;3;21;26;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;3;21;2;
Leiden;GR;2014;GR2014;GR2014-12;12;PVT;3;21;7;
Leiden;GR;2014;GR2014;GR2014-13;13;PS;3;21;6;
Leiden;GR;2014;GR2014;GR2014-9;9;CU;3;22;18;
Leiden;GR;2014;GR2014;GR2014-8;8;LL;3;22;74;
Leiden;GR;2014;GR2014;GR2014-7;7;SLO;3;22;20;
Leiden;GR;2014;GR2014;GR2014-6;6;GrLi;3;22;65;
Leiden;GR;2014;GR2014;GR2014-5;5;CDA;3;22;52;
Leiden;GR;2014;GR2014;GR2014-4;4;SP;3;22;139;
Leiden;GR;2014;GR2014;GR2014-3;3;VVD;3;22;51;
Leiden;GR;2014;GR2014;GR2014-2;2;PvdA;3;22;89;
Leiden;GR;2014;GR2014;GR2014-1;1;D66;3;22;182;
Leiden;GR;2014;GR2014;GR2014-10;10;PvdD;3;22;28;
Leiden;GR;2014;GR2014;GR2014-11;11;LP;3;22;4;
